index,geometry,center_x,center_y,center,poly_area_km
442,"POLYGON ((-123.0338249999999 37.71031429999999, -123.0238249999999 37.71031429999999, -123.0238249999999 37.70031429999999, -123.0338249999999 37.70031429999999, -123.0338249999999 37.71031429999999))",-123.02882499999993,37.70531429999998,POINT (-123.0288249999999 37.70531429999998),1.566297893324766
443,"POLYGON ((-123.0338249999999 37.70031429999999, -123.0238249999999 37.70031429999999, -123.0238249999999 37.69031429999999, -123.0338249999999 37.69031429999999, -123.0338249999999 37.70031429999999))",-123.02882499999993,37.69531429999999,POINT (-123.0288249999999 37.69531429999999),1.5660866204050836
444,"POLYGON ((-123.0338249999999 37.69031429999999, -123.0238249999999 37.69031429999999, -123.0238249999999 37.68031429999999, -123.0338249999999 37.68031429999999, -123.0338249999999 37.69031429999999))",-123.02882499999993,37.68531429999999,POINT (-123.0288249999999 37.68531429999999),1.5658754521622866
445,"POLYGON ((-123.0338249999999 37.68031429999999, -123.0238249999999 37.68031429999999, -123.0238249999999 37.67031429999999, -123.0338249999999 37.67031429999999, -123.0338249999999 37.68031429999999))",-123.02882499999993,37.6753143,POINT (-123.0288249999999 37.6753143),1.5656643885497223
446,"POLYGON ((-123.0338249999999 37.67031429999999, -123.0238249999999 37.67031429999999, -123.0238249999999 37.6603143, -123.0338249999999 37.6603143, -123.0338249999999 37.67031429999999))",-123.02882499999993,37.66531429999999,POINT (-123.0288249999999 37.66531429999999),1.5654534295010385
447,"POLYGON ((-123.0338249999999 37.6603143, -123.0238249999999 37.6603143, -123.0238249999999 37.6503143, -123.0338249999999 37.6503143, -123.0338249999999 37.6603143))",-123.02882499999993,37.6553143,POINT (-123.0288249999999 37.6553143),1.5652425749758025
465,"POLYGON ((-123.0238249999999 37.78031429999997, -123.0138249999999 37.78031429999997, -123.0138249999999 37.77031429999997, -123.0238249999999 37.77031429999997, -123.0238249999999 37.78031429999997))",-123.01882499999992,37.77531429999998,POINT (-123.0188249999999 37.77531429999998),1.567779739489
466,"POLYGON ((-123.0238249999999 37.77031429999997, -123.0138249999999 37.77031429999997, -123.0138249999999 37.76031429999998, -123.0238249999999 37.76031429999998, -123.0238249999999 37.77031429999997))",-123.01882499999992,37.76531429999997,POINT (-123.0188249999999 37.76531429999997),1.5675677322511203
467,"POLYGON ((-123.0238249999999 37.76031429999998, -123.0138249999999 37.76031429999998, -123.0138249999999 37.75031429999998, -123.0238249999999 37.75031429999998, -123.0238249999999 37.76031429999998))",-123.01882499999992,37.75531429999999,POINT (-123.0188249999999 37.75531429999999),1.5673558300809787
468,"POLYGON ((-123.0238249999999 37.75031429999998, -123.0138249999999 37.75031429999998, -123.0138249999999 37.74031429999998, -123.0238249999999 37.74031429999998, -123.0238249999999 37.75031429999998))",-123.01882499999992,37.745314299999976,POINT (-123.0188249999999 37.74531429999998),1.5671440329246642
469,"POLYGON ((-123.0238249999999 37.74031429999998, -123.0138249999999 37.74031429999998, -123.0138249999999 37.73031429999998, -123.0238249999999 37.73031429999998, -123.0238249999999 37.74031429999998))",-123.01882499999992,37.735314299999985,POINT (-123.0188249999999 37.73531429999998),1.5669323407251565
470,"POLYGON ((-123.0238249999999 37.73031429999998, -123.0138249999999 37.73031429999998, -123.0138249999999 37.72031429999998, -123.0238249999999 37.72031429999998, -123.0238249999999 37.73031429999998))",-123.01882499999992,37.72531429999998,POINT (-123.0188249999999 37.72531429999998),1.566720753430618
471,"POLYGON ((-123.0238249999999 37.72031429999998, -123.0138249999999 37.72031429999998, -123.0138249999999 37.71031429999999, -123.0238249999999 37.71031429999999, -123.0238249999999 37.72031429999998))",-123.01882499999992,37.715314299999996,POINT (-123.0188249999999 37.7153143),1.5665092709819546
472,"POLYGON ((-123.0238249999999 37.71031429999999, -123.0138249999999 37.71031429999999, -123.0138249999999 37.70031429999999, -123.0238249999999 37.70031429999999, -123.0238249999999 37.71031429999999))",-123.01882499999992,37.70531429999998,POINT (-123.0188249999999 37.70531429999998),1.5662978933221454
473,"POLYGON ((-123.0238249999999 37.70031429999999, -123.0138249999999 37.70031429999999, -123.0138249999999 37.69031429999999, -123.0238249999999 37.69031429999999, -123.0238249999999 37.70031429999999))",-123.01882499999992,37.69531429999999,POINT (-123.0188249999999 37.69531429999999),1.566086620402463
474,"POLYGON ((-123.0238249999999 37.69031429999999, -123.0138249999999 37.69031429999999, -123.0138249999999 37.68031429999999, -123.0238249999999 37.68031429999999, -123.0238249999999 37.69031429999999))",-123.01882499999992,37.68531429999999,POINT (-123.0188249999999 37.68531429999999),1.5658754521596667
475,"POLYGON ((-123.0238249999999 37.68031429999999, -123.0138249999999 37.68031429999999, -123.0138249999999 37.67031429999999, -123.0238249999999 37.67031429999999, -123.0238249999999 37.68031429999999))",-123.01882499999992,37.6753143,POINT (-123.0188249999999 37.6753143),1.5656643885471024
476,"POLYGON ((-123.0238249999999 37.67031429999999, -123.0138249999999 37.67031429999999, -123.0138249999999 37.6603143, -123.0238249999999 37.6603143, -123.0238249999999 37.67031429999999))",-123.01882499999992,37.66531429999999,POINT (-123.0188249999999 37.66531429999999),1.5654534294984193
477,"POLYGON ((-123.0238249999999 37.6603143, -123.0138249999999 37.6603143, -123.0138249999999 37.6503143, -123.0238249999999 37.6503143, -123.0238249999999 37.6603143))",-123.01882499999992,37.6553143,POINT (-123.0188249999999 37.6553143),1.5652425749731835
478,"POLYGON ((-123.0238249999999 37.6503143, -123.0138249999999 37.6503143, -123.0138249999999 37.6403143, -123.0238249999999 37.6403143, -123.0238249999999 37.6503143))",-123.01882499999992,37.645314299999995,POINT (-123.0188249999999 37.6453143),1.5650318249071176
496,"POLYGON ((-123.0138249999999 37.77031429999997, -123.0038249999999 37.77031429999997, -123.0038249999999 37.76031429999998, -123.0138249999999 37.76031429999998, -123.0138249999999 37.77031429999997))",-123.00882499999992,37.76531429999997,POINT (-123.0088249999999 37.76531429999997),1.5675677322537431
497,"POLYGON ((-123.0138249999999 37.76031429999998, -123.0038249999999 37.76031429999998, -123.0038249999999 37.75031429999998, -123.0138249999999 37.75031429999998, -123.0138249999999 37.76031429999998))",-123.00882499999992,37.75531429999999,POINT (-123.0088249999999 37.75531429999999),1.5673558300836012
498,"POLYGON ((-123.0138249999999 37.75031429999998, -123.0038249999999 37.75031429999998, -123.0038249999999 37.74031429999998, -123.0138249999999 37.74031429999998, -123.0138249999999 37.75031429999998))",-123.00882499999992,37.745314299999976,POINT (-123.0088249999999 37.74531429999998),1.5671440329272863
499,"POLYGON ((-123.0138249999999 37.74031429999998, -123.0038249999999 37.74031429999998, -123.0038249999999 37.73031429999998, -123.0138249999999 37.73031429999998, -123.0138249999999 37.74031429999998))",-123.00882499999992,37.735314299999985,POINT (-123.0088249999999 37.73531429999998),1.5669323407277784
500,"POLYGON ((-123.0138249999999 37.73031429999998, -123.0038249999999 37.73031429999998, -123.0038249999999 37.72031429999998, -123.0138249999999 37.72031429999998, -123.0138249999999 37.73031429999998))",-123.00882499999992,37.72531429999998,POINT (-123.0088249999999 37.72531429999998),1.5667207534332397
501,"POLYGON ((-123.0138249999999 37.72031429999998, -123.0038249999999 37.72031429999998, -123.0038249999999 37.71031429999999, -123.0138249999999 37.71031429999999, -123.0138249999999 37.72031429999998))",-123.00882499999992,37.715314299999996,POINT (-123.0088249999999 37.7153143),1.5665092709845758
502,"POLYGON ((-123.0138249999999 37.71031429999999, -123.0038249999999 37.71031429999999, -123.0038249999999 37.70031429999999, -123.0138249999999 37.70031429999999, -123.0138249999999 37.71031429999999))",-123.00882499999992,37.70531429999998,POINT (-123.0088249999999 37.70531429999998),1.566297893324766
503,"POLYGON ((-123.0138249999999 37.70031429999999, -123.0038249999999 37.70031429999999, -123.0038249999999 37.69031429999999, -123.0138249999999 37.69031429999999, -123.0138249999999 37.70031429999999))",-123.00882499999992,37.69531429999999,POINT (-123.0088249999999 37.69531429999999),1.5660866204050836
504,"POLYGON ((-123.0138249999999 37.69031429999999, -123.0038249999999 37.69031429999999, -123.0038249999999 37.68031429999999, -123.0138249999999 37.68031429999999, -123.0138249999999 37.69031429999999))",-123.00882499999992,37.68531429999999,POINT (-123.0088249999999 37.68531429999999),1.5658754521622866
505,"POLYGON ((-123.0138249999999 37.68031429999999, -123.0038249999999 37.68031429999999, -123.0038249999999 37.67031429999999, -123.0138249999999 37.67031429999999, -123.0138249999999 37.68031429999999))",-123.00882499999992,37.6753143,POINT (-123.0088249999999 37.6753143),1.5656643885497223
506,"POLYGON ((-123.0138249999999 37.67031429999999, -123.0038249999999 37.67031429999999, -123.0038249999999 37.6603143, -123.0138249999999 37.6603143, -123.0138249999999 37.67031429999999))",-123.00882499999992,37.66531429999999,POINT (-123.0088249999999 37.66531429999999),1.5654534295010385
507,"POLYGON ((-123.0138249999999 37.6603143, -123.0038249999999 37.6603143, -123.0038249999999 37.6503143, -123.0138249999999 37.6503143, -123.0138249999999 37.6603143))",-123.00882499999992,37.6553143,POINT (-123.0088249999999 37.6553143),1.5652425749758025
508,"POLYGON ((-123.0138249999999 37.6503143, -123.0038249999999 37.6503143, -123.0038249999999 37.6403143, -123.0138249999999 37.6403143, -123.0138249999999 37.6503143))",-123.00882499999992,37.645314299999995,POINT (-123.0088249999999 37.6453143),1.5650318249097361
526,"POLYGON ((-123.0038249999999 37.77031429999997, -122.9938249999999 37.77031429999997, -122.9938249999999 37.76031429999998, -123.0038249999999 37.76031429999998, -123.0038249999999 37.77031429999997))",-122.99882499999991,37.76531429999997,POINT (-122.9988249999999 37.76531429999997),1.5675677322563661
527,"POLYGON ((-123.0038249999999 37.76031429999998, -122.9938249999999 37.76031429999998, -122.9938249999999 37.75031429999998, -123.0038249999999 37.75031429999998, -123.0038249999999 37.76031429999998))",-122.99882499999991,37.75531429999999,POINT (-122.9988249999999 37.75531429999999),1.5673558300862236
528,"POLYGON ((-123.0038249999999 37.75031429999998, -122.9938249999999 37.75031429999998, -122.9938249999999 37.74031429999998, -123.0038249999999 37.74031429999998, -123.0038249999999 37.75031429999998))",-122.99882499999991,37.745314299999976,POINT (-122.9988249999999 37.74531429999998),1.5671440329299087
529,"POLYGON ((-123.0038249999999 37.74031429999998, -122.9938249999999 37.74031429999998, -122.9938249999999 37.73031429999998, -123.0038249999999 37.73031429999998, -123.0038249999999 37.74031429999998))",-122.99882499999991,37.735314299999985,POINT (-122.9988249999999 37.73531429999998),1.5669323407304
530,"POLYGON ((-123.0038249999999 37.73031429999998, -122.9938249999999 37.73031429999998, -122.9938249999999 37.72031429999998, -123.0038249999999 37.72031429999998, -123.0038249999999 37.73031429999998))",-122.99882499999991,37.72531429999998,POINT (-122.9988249999999 37.72531429999998),1.5667207534358611
531,"POLYGON ((-123.0038249999999 37.72031429999998, -122.9938249999999 37.72031429999998, -122.9938249999999 37.71031429999999, -123.0038249999999 37.71031429999999, -123.0038249999999 37.72031429999998))",-122.99882499999991,37.715314299999996,POINT (-122.9988249999999 37.7153143),1.5665092709871968
532,"POLYGON ((-123.0038249999999 37.71031429999999, -122.9938249999999 37.71031429999999, -122.9938249999999 37.70031429999999, -123.0038249999999 37.70031429999999, -123.0038249999999 37.71031429999999))",-122.99882499999991,37.70531429999998,POINT (-122.9988249999999 37.70531429999998),1.5662978933273868
533,"POLYGON ((-123.0038249999999 37.70031429999999, -122.9938249999999 37.70031429999999, -122.9938249999999 37.69031429999999, -123.0038249999999 37.69031429999999, -123.0038249999999 37.70031429999999))",-122.99882499999991,37.69531429999999,POINT (-122.9988249999999 37.69531429999999),1.566086620407704
534,"POLYGON ((-123.0038249999999 37.69031429999999, -122.9938249999999 37.69031429999999, -122.9938249999999 37.68031429999999, -123.0038249999999 37.68031429999999, -123.0038249999999 37.69031429999999))",-122.99882499999991,37.68531429999999,POINT (-122.9988249999999 37.68531429999999),1.5658754521649068
535,"POLYGON ((-123.0038249999999 37.68031429999999, -122.9938249999999 37.68031429999999, -122.9938249999999 37.67031429999999, -123.0038249999999 37.67031429999999, -123.0038249999999 37.68031429999999))",-122.99882499999991,37.6753143,POINT (-122.9988249999999 37.6753143),1.565664388552342
536,"POLYGON ((-123.0038249999999 37.67031429999999, -122.9938249999999 37.67031429999999, -122.9938249999999 37.6603143, -123.0038249999999 37.6603143, -123.0038249999999 37.67031429999999))",-122.99882499999991,37.66531429999999,POINT (-122.9988249999999 37.66531429999999),1.565453429503658
537,"POLYGON ((-123.0038249999999 37.6603143, -122.9938249999999 37.6603143, -122.9938249999999 37.6503143, -123.0038249999999 37.6503143, -123.0038249999999 37.6603143))",-122.99882499999991,37.6553143,POINT (-122.9988249999999 37.6553143),1.5652425749784218
538,"POLYGON ((-123.0038249999999 37.6503143, -122.9938249999999 37.6503143, -122.9938249999999 37.6403143, -123.0038249999999 37.6403143, -123.0038249999999 37.6503143))",-122.99882499999991,37.645314299999995,POINT (-122.9988249999999 37.6453143),1.5650318249123547
557,"POLYGON ((-122.9938249999999 37.76031429999998, -122.9838249999999 37.76031429999998, -122.9838249999999 37.75031429999998, -122.9938249999999 37.75031429999998, -122.9938249999999 37.76031429999998))",-122.98882499999989,37.75531429999999,POINT (-122.9888249999999 37.75531429999999),1.5673558300836012
558,"POLYGON ((-122.9938249999999 37.75031429999998, -122.9838249999999 37.75031429999998, -122.9838249999999 37.74031429999998, -122.9938249999999 37.74031429999998, -122.9938249999999 37.75031429999998))",-122.98882499999989,37.745314299999976,POINT (-122.9888249999999 37.74531429999998),1.5671440329272863
559,"POLYGON ((-122.9938249999999 37.74031429999998, -122.9838249999999 37.74031429999998, -122.9838249999999 37.73031429999998, -122.9938249999999 37.73031429999998, -122.9938249999999 37.74031429999998))",-122.98882499999989,37.735314299999985,POINT (-122.9888249999999 37.73531429999998),1.5669323407277784
560,"POLYGON ((-122.9938249999999 37.73031429999998, -122.9838249999999 37.73031429999998, -122.9838249999999 37.72031429999998, -122.9938249999999 37.72031429999998, -122.9938249999999 37.73031429999998))",-122.98882499999989,37.72531429999998,POINT (-122.9888249999999 37.72531429999998),1.5667207534332397
561,"POLYGON ((-122.9938249999999 37.72031429999998, -122.9838249999999 37.72031429999998, -122.9838249999999 37.71031429999999, -122.9938249999999 37.71031429999999, -122.9938249999999 37.72031429999998))",-122.98882499999989,37.715314299999996,POINT (-122.9888249999999 37.7153143),1.5665092709845758
562,"POLYGON ((-122.9938249999999 37.71031429999999, -122.9838249999999 37.71031429999999, -122.9838249999999 37.70031429999999, -122.9938249999999 37.70031429999999, -122.9938249999999 37.71031429999999))",-122.98882499999989,37.70531429999998,POINT (-122.9888249999999 37.70531429999998),1.566297893324766
563,"POLYGON ((-122.9938249999999 37.70031429999999, -122.9838249999999 37.70031429999999, -122.9838249999999 37.69031429999999, -122.9938249999999 37.69031429999999, -122.9938249999999 37.70031429999999))",-122.98882499999989,37.69531429999999,POINT (-122.9888249999999 37.69531429999999),1.5660866204050836
564,"POLYGON ((-122.9938249999999 37.69031429999999, -122.9838249999999 37.69031429999999, -122.9838249999999 37.68031429999999, -122.9938249999999 37.68031429999999, -122.9938249999999 37.69031429999999))",-122.98882499999989,37.68531429999999,POINT (-122.9888249999999 37.68531429999999),1.5658754521622866
565,"POLYGON ((-122.9938249999999 37.68031429999999, -122.9838249999999 37.68031429999999, -122.9838249999999 37.67031429999999, -122.9938249999999 37.67031429999999, -122.9938249999999 37.68031429999999))",-122.98882499999989,37.6753143,POINT (-122.9888249999999 37.6753143),1.5656643885497223
566,"POLYGON ((-122.9938249999999 37.67031429999999, -122.9838249999999 37.67031429999999, -122.9838249999999 37.6603143, -122.9938249999999 37.6603143, -122.9938249999999 37.67031429999999))",-122.98882499999989,37.66531429999999,POINT (-122.9888249999999 37.66531429999999),1.5654534295010385
567,"POLYGON ((-122.9938249999999 37.6603143, -122.9838249999999 37.6603143, -122.9838249999999 37.6503143, -122.9938249999999 37.6503143, -122.9938249999999 37.6603143))",-122.98882499999989,37.6553143,POINT (-122.9888249999999 37.6553143),1.5652425749758025
568,"POLYGON ((-122.9938249999999 37.6503143, -122.9838249999999 37.6503143, -122.9838249999999 37.6403143, -122.9938249999999 37.6403143, -122.9938249999999 37.6503143))",-122.98882499999989,37.645314299999995,POINT (-122.9888249999999 37.6453143),1.5650318249097361
587,"POLYGON ((-122.9838249999999 37.76031429999998, -122.9738249999999 37.76031429999998, -122.9738249999999 37.75031429999998, -122.9838249999999 37.75031429999998, -122.9838249999999 37.76031429999998))",-122.97882499999989,37.75531429999999,POINT (-122.9788249999999 37.75531429999999),1.5673558300809787
588,"POLYGON ((-122.9838249999999 37.75031429999998, -122.9738249999999 37.75031429999998, -122.9738249999999 37.74031429999998, -122.9838249999999 37.74031429999998, -122.9838249999999 37.75031429999998))",-122.97882499999989,37.745314299999976,POINT (-122.9788249999999 37.74531429999998),1.5671440329246642
589,"POLYGON ((-122.9838249999999 37.74031429999998, -122.9738249999999 37.74031429999998, -122.9738249999999 37.73031429999998, -122.9838249999999 37.73031429999998, -122.9838249999999 37.74031429999998))",-122.97882499999989,37.735314299999985,POINT (-122.9788249999999 37.73531429999998),1.5669323407251565
590,"POLYGON ((-122.9838249999999 37.73031429999998, -122.9738249999999 37.73031429999998, -122.9738249999999 37.72031429999998, -122.9838249999999 37.72031429999998, -122.9838249999999 37.73031429999998))",-122.97882499999989,37.72531429999998,POINT (-122.9788249999999 37.72531429999998),1.566720753430618
591,"POLYGON ((-122.9838249999999 37.72031429999998, -122.9738249999999 37.72031429999998, -122.9738249999999 37.71031429999999, -122.9838249999999 37.71031429999999, -122.9838249999999 37.72031429999998))",-122.97882499999989,37.715314299999996,POINT (-122.9788249999999 37.7153143),1.5665092709819546
592,"POLYGON ((-122.9838249999999 37.71031429999999, -122.9738249999999 37.71031429999999, -122.9738249999999 37.70031429999999, -122.9838249999999 37.70031429999999, -122.9838249999999 37.71031429999999))",-122.97882499999989,37.70531429999998,POINT (-122.9788249999999 37.70531429999998),1.5662978933221454
593,"POLYGON ((-122.9838249999999 37.70031429999999, -122.9738249999999 37.70031429999999, -122.9738249999999 37.69031429999999, -122.9838249999999 37.69031429999999, -122.9838249999999 37.70031429999999))",-122.97882499999989,37.69531429999999,POINT (-122.9788249999999 37.69531429999999),1.566086620402463
594,"POLYGON ((-122.9838249999999 37.69031429999999, -122.9738249999999 37.69031429999999, -122.9738249999999 37.68031429999999, -122.9838249999999 37.68031429999999, -122.9838249999999 37.69031429999999))",-122.97882499999989,37.68531429999999,POINT (-122.9788249999999 37.68531429999999),1.5658754521596667
595,"POLYGON ((-122.9838249999999 37.68031429999999, -122.9738249999999 37.68031429999999, -122.9738249999999 37.67031429999999, -122.9838249999999 37.67031429999999, -122.9838249999999 37.68031429999999))",-122.97882499999989,37.6753143,POINT (-122.9788249999999 37.6753143),1.5656643885471024
596,"POLYGON ((-122.9838249999999 37.67031429999999, -122.9738249999999 37.67031429999999, -122.9738249999999 37.6603143, -122.9838249999999 37.6603143, -122.9838249999999 37.67031429999999))",-122.97882499999989,37.66531429999999,POINT (-122.9788249999999 37.66531429999999),1.5654534294984193
597,"POLYGON ((-122.9838249999999 37.6603143, -122.9738249999999 37.6603143, -122.9738249999999 37.6503143, -122.9838249999999 37.6503143, -122.9838249999999 37.6603143))",-122.97882499999989,37.6553143,POINT (-122.9788249999999 37.6553143),1.5652425749731835
598,"POLYGON ((-122.9838249999999 37.6503143, -122.9738249999999 37.6503143, -122.9738249999999 37.6403143, -122.9838249999999 37.6403143, -122.9838249999999 37.6503143))",-122.97882499999989,37.645314299999995,POINT (-122.9788249999999 37.6453143),1.5650318249071176
618,"POLYGON ((-122.9738249999999 37.75031429999998, -122.9638249999999 37.75031429999998, -122.9638249999999 37.74031429999998, -122.9738249999999 37.74031429999998, -122.9738249999999 37.75031429999998))",-122.96882499999988,37.745314299999976,POINT (-122.9688249999999 37.74531429999998),1.5671440329272863
619,"POLYGON ((-122.9738249999999 37.74031429999998, -122.9638249999999 37.74031429999998, -122.9638249999999 37.73031429999998, -122.9738249999999 37.73031429999998, -122.9738249999999 37.74031429999998))",-122.96882499999988,37.735314299999985,POINT (-122.9688249999999 37.73531429999998),1.5669323407277784
620,"POLYGON ((-122.9738249999999 37.73031429999998, -122.9638249999999 37.73031429999998, -122.9638249999999 37.72031429999998, -122.9738249999999 37.72031429999998, -122.9738249999999 37.73031429999998))",-122.96882499999988,37.72531429999998,POINT (-122.9688249999999 37.72531429999998),1.5667207534332397
621,"POLYGON ((-122.9738249999999 37.72031429999998, -122.9638249999999 37.72031429999998, -122.9638249999999 37.71031429999999, -122.9738249999999 37.71031429999999, -122.9738249999999 37.72031429999998))",-122.96882499999988,37.715314299999996,POINT (-122.9688249999999 37.7153143),1.5665092709845758
622,"POLYGON ((-122.9738249999999 37.71031429999999, -122.9638249999999 37.71031429999999, -122.9638249999999 37.70031429999999, -122.9738249999999 37.70031429999999, -122.9738249999999 37.71031429999999))",-122.96882499999988,37.70531429999998,POINT (-122.9688249999999 37.70531429999998),1.566297893324766
623,"POLYGON ((-122.9738249999999 37.70031429999999, -122.9638249999999 37.70031429999999, -122.9638249999999 37.69031429999999, -122.9738249999999 37.69031429999999, -122.9738249999999 37.70031429999999))",-122.96882499999988,37.69531429999999,POINT (-122.9688249999999 37.69531429999999),1.5660866204050836
624,"POLYGON ((-122.9738249999999 37.69031429999999, -122.9638249999999 37.69031429999999, -122.9638249999999 37.68031429999999, -122.9738249999999 37.68031429999999, -122.9738249999999 37.69031429999999))",-122.96882499999988,37.68531429999999,POINT (-122.9688249999999 37.68531429999999),1.5658754521622866
625,"POLYGON ((-122.9738249999999 37.68031429999999, -122.9638249999999 37.68031429999999, -122.9638249999999 37.67031429999999, -122.9738249999999 37.67031429999999, -122.9738249999999 37.68031429999999))",-122.96882499999988,37.6753143,POINT (-122.9688249999999 37.6753143),1.5656643885497223
626,"POLYGON ((-122.9738249999999 37.67031429999999, -122.9638249999999 37.67031429999999, -122.9638249999999 37.6603143, -122.9738249999999 37.6603143, -122.9738249999999 37.67031429999999))",-122.96882499999988,37.66531429999999,POINT (-122.9688249999999 37.66531429999999),1.5654534295010385
627,"POLYGON ((-122.9738249999999 37.6603143, -122.9638249999999 37.6603143, -122.9638249999999 37.6503143, -122.9738249999999 37.6503143, -122.9738249999999 37.6603143))",-122.96882499999988,37.6553143,POINT (-122.9688249999999 37.6553143),1.5652425749758025
649,"POLYGON ((-122.9638249999999 37.74031429999998, -122.9538249999999 37.74031429999998, -122.9538249999999 37.73031429999998, -122.9638249999999 37.73031429999998, -122.9638249999999 37.74031429999998))",-122.95882499999988,37.735314299999985,POINT (-122.9588249999999 37.73531429999998),1.5669323407251565
650,"POLYGON ((-122.9638249999999 37.73031429999998, -122.9538249999999 37.73031429999998, -122.9538249999999 37.72031429999998, -122.9638249999999 37.72031429999998, -122.9638249999999 37.73031429999998))",-122.95882499999988,37.72531429999998,POINT (-122.9588249999999 37.72531429999998),1.566720753430618
651,"POLYGON ((-122.9638249999999 37.72031429999998, -122.9538249999999 37.72031429999998, -122.9538249999999 37.71031429999999, -122.9638249999999 37.71031429999999, -122.9638249999999 37.72031429999998))",-122.95882499999988,37.715314299999996,POINT (-122.9588249999999 37.7153143),1.5665092709819546
652,"POLYGON ((-122.9638249999999 37.71031429999999, -122.9538249999999 37.71031429999999, -122.9538249999999 37.70031429999999, -122.9638249999999 37.70031429999999, -122.9638249999999 37.71031429999999))",-122.95882499999988,37.70531429999998,POINT (-122.9588249999999 37.70531429999998),1.5662978933221454
653,"POLYGON ((-122.9638249999999 37.70031429999999, -122.9538249999999 37.70031429999999, -122.9538249999999 37.69031429999999, -122.9638249999999 37.69031429999999, -122.9638249999999 37.70031429999999))",-122.95882499999988,37.69531429999999,POINT (-122.9588249999999 37.69531429999999),1.566086620402463
654,"POLYGON ((-122.9638249999999 37.69031429999999, -122.9538249999999 37.69031429999999, -122.9538249999999 37.68031429999999, -122.9638249999999 37.68031429999999, -122.9638249999999 37.69031429999999))",-122.95882499999988,37.68531429999999,POINT (-122.9588249999999 37.68531429999999),1.5658754521596667
655,"POLYGON ((-122.9638249999999 37.68031429999999, -122.9538249999999 37.68031429999999, -122.9538249999999 37.67031429999999, -122.9638249999999 37.67031429999999, -122.9638249999999 37.68031429999999))",-122.95882499999988,37.6753143,POINT (-122.9588249999999 37.6753143),1.5656643885471024
656,"POLYGON ((-122.9638249999999 37.67031429999999, -122.9538249999999 37.67031429999999, -122.9538249999999 37.6603143, -122.9638249999999 37.6603143, -122.9638249999999 37.67031429999999))",-122.95882499999988,37.66531429999999,POINT (-122.9588249999999 37.66531429999999),1.5654534294984193
657,"POLYGON ((-122.9638249999999 37.6603143, -122.9538249999999 37.6603143, -122.9538249999999 37.6503143, -122.9638249999999 37.6503143, -122.9638249999999 37.6603143))",-122.95882499999988,37.6553143,POINT (-122.9588249999999 37.6553143),1.5652425749731835
680,"POLYGON ((-122.9538249999999 37.73031429999998, -122.9438249999999 37.73031429999998, -122.9438249999999 37.72031429999998, -122.9538249999999 37.72031429999998, -122.9538249999999 37.73031429999998))",-122.94882499999987,37.72531429999998,POINT (-122.9488249999999 37.72531429999998),1.5667207534358611
681,"POLYGON ((-122.9538249999999 37.72031429999998, -122.9438249999999 37.72031429999998, -122.9438249999999 37.71031429999999, -122.9538249999999 37.71031429999999, -122.9538249999999 37.72031429999998))",-122.94882499999987,37.715314299999996,POINT (-122.9488249999999 37.7153143),1.5665092709871968
682,"POLYGON ((-122.9538249999999 37.71031429999999, -122.9438249999999 37.71031429999999, -122.9438249999999 37.70031429999999, -122.9538249999999 37.70031429999999, -122.9538249999999 37.71031429999999))",-122.94882499999987,37.70531429999998,POINT (-122.9488249999999 37.70531429999998),1.5662978933273868
683,"POLYGON ((-122.9538249999999 37.70031429999999, -122.9438249999999 37.70031429999999, -122.9438249999999 37.69031429999999, -122.9538249999999 37.69031429999999, -122.9538249999999 37.70031429999999))",-122.94882499999987,37.69531429999999,POINT (-122.9488249999999 37.69531429999999),1.566086620407704
684,"POLYGON ((-122.9538249999999 37.69031429999999, -122.9438249999999 37.69031429999999, -122.9438249999999 37.68031429999999, -122.9538249999999 37.68031429999999, -122.9538249999999 37.69031429999999))",-122.94882499999987,37.68531429999999,POINT (-122.9488249999999 37.68531429999999),1.5658754521649068
685,"POLYGON ((-122.9538249999999 37.68031429999999, -122.9438249999999 37.68031429999999, -122.9438249999999 37.67031429999999, -122.9538249999999 37.67031429999999, -122.9538249999999 37.68031429999999))",-122.94882499999987,37.6753143,POINT (-122.9488249999999 37.6753143),1.565664388552342
686,"POLYGON ((-122.9538249999999 37.67031429999999, -122.9438249999999 37.67031429999999, -122.9438249999999 37.6603143, -122.9538249999999 37.6603143, -122.9538249999999 37.67031429999999))",-122.94882499999987,37.66531429999999,POINT (-122.9488249999999 37.66531429999999),1.565453429503658
712,"POLYGON ((-122.9438249999999 37.71031429999999, -122.9338249999999 37.71031429999999, -122.9338249999999 37.70031429999999, -122.9438249999999 37.70031429999999, -122.9438249999999 37.71031429999999))",-122.93882499999987,37.70531429999998,POINT (-122.9388249999999 37.70531429999998),1.566297893324766
713,"POLYGON ((-122.9438249999999 37.70031429999999, -122.9338249999999 37.70031429999999, -122.9338249999999 37.69031429999999, -122.9438249999999 37.69031429999999, -122.9438249999999 37.70031429999999))",-122.93882499999987,37.69531429999999,POINT (-122.9388249999999 37.69531429999999),1.5660866204050836
1722,"POLYGON ((-122.6038249999997 37.81031429999997, -122.5938249999997 37.81031429999997, -122.5938249999997 37.80031429999997, -122.6038249999997 37.80031429999997, -122.6038249999997 37.81031429999997))",-122.59882499999968,37.80531429999997,POINT (-122.5988249999997 37.80531429999997),1.5684163921720848
